date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:25	68973/68973	---M--	200	added ('OK')	image/jpeg	etag:%2210d6d-5534626a95140%22	http://jobpress.icookcode.net/dev/images/background04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/background04.jpg	(from http://jobpress.icookcode.net/dev/about.html)
16:14:27	2058/2058	---M--	200	added ('OK')	image/png	etag:%2280a-5534626a95140%22	http://jobpress.icookcode.net/dev/images/client-logo-light01.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/client-logo-light01.png	(from http://jobpress.icookcode.net/dev/about.html)
16:14:28	3535/3535	---M--	200	added ('OK')	image/png	etag:%22dcf-5534626a95140%22	http://jobpress.icookcode.net/dev/images/client-logo-light02.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/client-logo-light02.png	(from http://jobpress.icookcode.net/dev/about.html)
16:14:29	29379/29379	---M--	200	added ('OK')	image/jpeg	etag:%2272c3-5534626a95140%22	http://jobpress.icookcode.net/dev/images/team-member01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/team-member01.jpg	(from http://jobpress.icookcode.net/dev/about.html)
16:14:29	2133/2133	---M--	200	added ('OK')	image/png	etag:%22855-5534626a95140%22	http://jobpress.icookcode.net/dev/images/client-logo-light03.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/client-logo-light03.png	(from http://jobpress.icookcode.net/dev/about.html)
16:14:29	24812/24812	---M--	200	added ('OK')	image/jpeg	etag:%2260ec-5534626a95140%22	http://jobpress.icookcode.net/dev/images/team-member04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/team-member04.jpg	(from http://jobpress.icookcode.net/dev/about.html)
16:14:29	2230/2230	---M--	200	added ('OK')	image/png	etag:%228b6-5534626a95140%22	http://jobpress.icookcode.net/dev/images/client-logo-light04.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/client-logo-light04.png	(from http://jobpress.icookcode.net/dev/about.html)
16:14:30	2352/2352	---M--	200	added ('OK')	image/png	etag:%22930-5534626a95140%22	http://jobpress.icookcode.net/dev/images/client-logo-light05.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/client-logo-light05.png	(from http://jobpress.icookcode.net/dev/about.html)
16:14:30	188508/188508	---M--	200	added ('OK')	application/x-font-ttf	etag:%222e05c-5534626a95140%22	http://jobpress.icookcode.net/dev/fonts/ionicons/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/ionicons/fonts/ionicons28b5.ttf	(from http://jobpress.icookcode.net/dev/fonts/ionicons/css/ionicons.min.css)
16:14:30	2906/2906	---M--	200	added ('OK')	image/png	etag:%22b5a-5534626a95140%22	http://jobpress.icookcode.net/dev/images/client-logo-light06.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/client-logo-light06.png	(from http://jobpress.icookcode.net/dev/about.html)
16:14:30	4719/4719	---M--	200	added ('OK')	image/jpeg	etag:%22126f-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate01.jpg	(from http://jobpress.icookcode.net/dev/candidates-listing.html)
16:14:32	3778/3778	---M--	200	added ('OK')	image/jpeg	etag:%22ec2-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate05.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate05.jpg	(from http://jobpress.icookcode.net/dev/candidates-listing.html)
16:14:32	2616/2616	---M--	200	added ('OK')	image/jpeg	etag:%22a38-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo16.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo16.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:32	3644/3644	---M--	200	added ('OK')	image/jpeg	etag:%22e3c-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo15.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo15.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:33	2659/2659	---M--	200	added ('OK')	image/jpeg	etag:%22a63-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo17.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo17.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:33	3097/3097	---M--	200	added ('OK')	image/jpeg	etag:%22c19-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar11.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar11.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:34	3558/3558	---M--	200	added ('OK')	image/jpeg	etag:%22de6-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar12.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar12.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:34	2900/2900	---M--	200	added ('OK')	image/jpeg	etag:%22b54-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo11.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo11.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:34	3272/3272	---M--	200	added ('OK')	image/jpeg	etag:%22cc8-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar13.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar13.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:35	2978/2978	---M--	200	added ('OK')	image/jpeg	etag:%22ba2-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo12.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo12.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:35	2963/2963	---M--	200	added ('OK')	image/jpeg	etag:%22b93-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo-big01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo-big01.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:35	2599/2599	---M--	200	added ('OK')	image/jpeg	etag:%22a27-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar02.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:35	2548/2548	---M--	200	added ('OK')	image/jpeg	etag:%229f4-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar03.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:36	2661/2661	---M--	200	added ('OK')	image/jpeg	etag:%22a65-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar04.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:36	3598/3598	---M--	200	added ('OK')	image/jpeg	etag:%22e0e-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo-big02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo-big02.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:14:37	2078/2078	---M--	200	added ('OK')	image/png	etag:%2281e-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue01.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue01.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:38	1363/1363	---M--	200	added ('OK')	image/png	etag:%22553-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue02.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue02.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:38	2166/2166	---M--	200	added ('OK')	image/png	etag:%22876-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue03.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue03.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:38	1758/1758	---M--	200	added ('OK')	image/png	etag:%226de-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue04.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue04.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:39	2022/2022	---M--	200	added ('OK')	image/png	etag:%227e6-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue05.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue05.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:39	2234/2234	---M--	200	added ('OK')	image/png	etag:%228ba-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue06.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue06.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:40	1105/1105	---M--	200	added ('OK')	image/png	etag:%22451-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue07.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue07.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:40	1976/1976	---M--	200	added ('OK')	image/png	etag:%227b8-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue08.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue08.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:40	1823/1823	---M--	200	added ('OK')	image/png	etag:%2271f-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue09.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue09.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:41	1453/1453	---M--	200	added ('OK')	image/png	etag:%225ad-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue10.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue10.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:41	1269/1269	---M--	200	added ('OK')	image/png	etag:%224f5-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue11.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue11.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:41	1373/1373	---M--	200	added ('OK')	image/png	etag:%2255d-5534626a95140%22	http://jobpress.icookcode.net/dev/images/category-icon-blue12.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/category-icon-blue12.png	(from http://jobpress.icookcode.net/dev/categories.html)
16:14:42	11500/11500	---M--	200	added ('OK')	image/jpeg	etag:%222cec-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-big01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-big01.jpg	(from http://jobpress.icookcode.net/dev/post-resume-form.html)
16:14:42	3580/3580	---M--	200	added ('OK')	image/jpeg	etag:%22dfc-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo-big05.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo-big05.jpg	(from http://jobpress.icookcode.net/dev/post-resume-form.html)
16:14:42	2049/2049	---M--	200	added ('OK')	image/jpeg	etag:%22801-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar01.jpg	(from http://jobpress.icookcode.net/dev/candidate-dashboard.html)
16:14:43	5295/5295	---M--	200	added ('OK')	image/jpeg	etag:%2214af-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate06.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate06.jpg	(from http://jobpress.icookcode.net/dev/candidate-dashboard.html)
16:14:43	3223/3223	---M--	200	added ('OK')	image/jpeg	etag:%22c97-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo13.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo13.jpg	(from http://jobpress.icookcode.net/dev/candidate-dashboard.html)
16:14:43	3225/3225	---M--	200	added ('OK')	image/jpeg	etag:%22c99-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo14.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo14.jpg	(from http://jobpress.icookcode.net/dev/candidate-dashboard.html)
16:14:44	69713/69713	---M--	200	added ('OK')	text/html	etag:%2211051-5534626a95140%22	http://jobpress.icookcode.net/dev/employer-dashboard.html	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/employer-dashboard.html	(from http://jobpress.icookcode.net/dev/index.html)
16:14:44	22915/22915	---M--	200	added ('OK')	text/html	etag:%225983-5534626a95140%22	http://jobpress.icookcode.net/dev/blog-standard.html	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/blog-standard.html	(from http://jobpress.icookcode.net/dev/index.html)
16:14:46	34196/34196	---M--	200	added ('OK')	image/jpeg	etag:%228594-5534626a95140%22	http://jobpress.icookcode.net/dev/images/news-grid04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/news-grid04.jpg	(from http://jobpress.icookcode.net/dev/blog-grid-full-width.html)
16:14:49	27301/27301	---M--	200	added ('OK')	image/jpeg	etag:%226aa5-5534626a95140%22	http://jobpress.icookcode.net/dev/images/news-grid05.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/news-grid05.jpg	(from http://jobpress.icookcode.net/dev/blog-grid-full-width.html)
16:14:50	20710/20710	---M--	200	added ('OK')	image/jpeg	etag:%2250e6-5534626a95140%22	http://jobpress.icookcode.net/dev/images/news-grid07.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/news-grid07.jpg	(from http://jobpress.icookcode.net/dev/blog-grid-full-width.html)
16:14:51	23617/23617	---M--	200	added ('OK')	image/jpeg	etag:%225c41-5534626a95140%22	http://jobpress.icookcode.net/dev/images/news-grid08.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/news-grid08.jpg	(from http://jobpress.icookcode.net/dev/blog-grid-full-width.html)
16:14:51	36258/36258	---M--	200	added ('OK')	image/jpeg	etag:%228da2-5534626a95140%22	http://jobpress.icookcode.net/dev/images/news-grid06.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/news-grid06.jpg	(from http://jobpress.icookcode.net/dev/blog-grid-full-width.html)
16:14:51	9378/9378	---M--	200	added ('OK')	image/jpeg	etag:%2224a2-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img-xs01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img-xs01.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:52	20070/20070	---M--	200	added ('OK')	image/jpeg	etag:%224e66-5534626a95140%22	http://jobpress.icookcode.net/dev/images/news-grid09.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/news-grid09.jpg	(from http://jobpress.icookcode.net/dev/blog-grid-full-width.html)
16:14:53	10040/10040	---M--	200	added ('OK')	image/jpeg	etag:%222738-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img-xs03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img-xs03.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:53	14321/14321	---M--	200	added ('OK')	image/jpeg	etag:%2237f1-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img-xs02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img-xs02.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:54	2273/2273	---M--	200	added ('OK')	image/jpeg	etag:%228e1-5534626a95140%22	http://jobpress.icookcode.net/dev/images/recent-post01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/recent-post01.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:54	16269/16269	---M--	200	added ('OK')	image/jpeg	etag:%223f8d-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img-xs04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img-xs04.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:54	2391/2391	---M--	200	added ('OK')	image/jpeg	etag:%22957-5534626a95140%22	http://jobpress.icookcode.net/dev/images/recent-post02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/recent-post02.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:54	14030/14030	---M--	200	added ('OK')	image/jpeg	etag:%2236ce-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img-xs05.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img-xs05.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:54	2077/2077	---M--	200	added ('OK')	image/jpeg	etag:%2281d-5534626a95140%22	http://jobpress.icookcode.net/dev/images/recent-post03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/recent-post03.jpg	(from http://jobpress.icookcode.net/dev/blog-list.html)
16:14:55	3539/3539	---M--	200	added ('OK')	image/jpeg	etag:%22dd3-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar07.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar07.jpg	(from http://jobpress.icookcode.net/dev/blog-single-fullwidth-image.html)
16:14:55	2479/2479	---M--	200	added ('OK')	image/jpeg	etag:%229af-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar08.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar08.jpg	(from http://jobpress.icookcode.net/dev/blog-single-fullwidth-image.html)
16:14:56	2476/2476	---M--	200	added ('OK')	image/jpeg	etag:%229ac-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar09.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar09.jpg	(from http://jobpress.icookcode.net/dev/blog-single-fullwidth-image.html)
16:14:56	2243/2243	---M--	200	added ('OK')	image/jpeg	etag:%228c3-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar10.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar10.jpg	(from http://jobpress.icookcode.net/dev/blog-single-fullwidth-image.html)
16:14:58	26008/26008	---M--	200	added ('OK')	text/html	etag:%226598-5534626a95140%22	http://jobpress.icookcode.net/dev/blog-single-fullwidth-video.html	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/blog-single-fullwidth-video.html	(from http://jobpress.icookcode.net/dev/index.html)
16:14:58	30387/30387	---M--	200	added ('OK')	text/html	etag:%2276b3-5534626a95140%22	http://jobpress.icookcode.net/dev/blog-single-with-sidebar.html	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/blog-single-with-sidebar.html	(from http://jobpress.icookcode.net/dev/index.html)
16:14:58	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:14:58%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:14:58	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:14:59%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regulard41d.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:14:58	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:14:59%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular-2.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:14:59	47803/47803	---M--	200	added ('OK')	image/jpeg	etag:%22babb-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-featured-img01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-featured-img01.jpg	(from http://jobpress.icookcode.net/dev/blog-single-fullwidth-image.html)
16:14:59	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:14:59%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular-3.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:14:59	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:00%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular-5.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:14:59	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:00%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular-4.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:14:59	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:00%20GMT	http://jobpress.icookcode.net/dev/css/owl.video.play.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/css/owl.video.play.html	(from http://jobpress.icookcode.net/dev/css/owl.carousel.css)
16:14:59	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:00%20GMT	http://jobpress.icookcode.net/dev/images/dropdown.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/dropdown.html	(from http://jobpress.icookcode.net/dev/css/style.css)
16:15:00	5941/5941	---M--	200	added ('OK')	image/png	etag:%221735-5534626a95140%22	http://jobpress.icookcode.net/dev/images/our-target-icon.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/our-target-icon.png	(from http://jobpress.icookcode.net/dev/about.html)
16:15:01	3724/3724	---M--	200	added ('OK')	image/jpeg	etag:%22e8c-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate02.jpg	(from http://jobpress.icookcode.net/dev/candidates-listing.html)
16:15:02	4785/4785	---M--	200	added ('OK')	image/jpeg	etag:%2212b1-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate03.jpg	(from http://jobpress.icookcode.net/dev/candidates-listing.html)
16:15:03	18763/18763	---M--	200	added ('OK')	image/jpeg	etag:%22494b-5534626a95140%22	http://jobpress.icookcode.net/dev/images/team-member03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/team-member03.jpg	(from http://jobpress.icookcode.net/dev/about.html)
16:15:04	3769/3769	---M--	200	added ('OK')	image/jpeg	etag:%22eb9-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate04.jpg	(from http://jobpress.icookcode.net/dev/candidates-listing.html)
16:15:04	26841/26841	---M--	200	added ('OK')	image/jpeg	etag:%2268d9-5534626a95140%22	http://jobpress.icookcode.net/dev/images/team-member02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/team-member02.jpg	(from http://jobpress.icookcode.net/dev/about.html)
16:15:04	3316/3316	---M--	200	added ('OK')	image/jpeg	etag:%22cf4-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo-big03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo-big03.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:15:04	49449/49449	---M--	200	added ('OK')	image/jpeg	etag:%22c129-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company03.jpg	(from http://jobpress.icookcode.net/dev/about.html)
16:15:04	3154/3154	---M--	200	added ('OK')	image/jpeg	etag:%22c52-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo-big04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo-big04.jpg	(from http://jobpress.icookcode.net/dev/jobs-listing.html)
16:15:04	4549/4549	---M--	200	added ('OK')	image/jpeg	etag:%2211c5-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small01.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:05	4883/4883	---M--	200	added ('OK')	image/jpeg	etag:%221313-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small02.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:05	4748/4748	---M--	200	added ('OK')	image/jpeg	etag:%22128c-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small03.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:05	4164/4164	---M--	200	added ('OK')	image/jpeg	etag:%221044-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small04.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small04.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:06	4346/4346	---M--	200	added ('OK')	image/jpeg	etag:%2210fa-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small05.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small05.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
